		
4.9226	0.003292	0.0002667
4.92194	0.0028744	0.0002667
4.92128	0.0028979	0.0002681
4.92062	0.0029856	0.000268
4.91996	0.0032402	0.0002762
4.91931	0.0025163	0.0002809
4.91865	0.003502	0.0002863
4.91799	0.003072	0.0002782
4.91733	0.0032598	0.0002857
4.91667	0.0029801	0.0002932
4.91602	0.0032247	0.0002734
4.91536	0.0033043	0.000278
4.9147	0.0029669	0.0002804
4.91404	0.0032414	0.0002591
4.91338	0.0028781	0.0002669
4.91273	0.002676	0.0002447
4.91207	0.0031938	0.0002648
4.91142	0.0030878	0.0002724
4.91075	0.0025732	0.000278
4.9101	0.002943	0.0002863
4.90944	0.0026636	0.0002818
4.90878	0.0028314	0.0002518
4.90812	0.002908	0.0002226
4.90746	0.0021454	0.0002892
4.90681	0.0025474	0.0002603
4.90615	0.0024823	0.0002713
4.90549	0.0025849	0.0002799
4.90484	0.0028292	0.0002699
4.90417	0.0028132	0.0002855
4.90352	0.0028387	0.000274
4.90286	0.0029998	0.0002646
4.9022	0.0025972	0.0002757
4.90154	0.0031006	0.0002742
4.90089	0.00262	0.0002583
4.90023	0.0029316	0.0002709
4.89957	0.0030427	0.0002764
4.89891	0.0032889	0.0002754
4.89826	0.0030141	0.0002938
4.89759	0.0032273	0.0002808
4.89694	0.0028203	0.000273
4.89628	0.0029599	0.0002698
4.89562	0.0023658	0.0002665
4.89496	0.002795	0.0002743
4.89431	0.0026776	0.0002624
4.89365	0.0025711	0.0002633
4.89299	0.0031635	0.0002748
4.89233	0.0034364	0.0002679
4.89167	0.0030073	0.0002629
4.89101	0.0021961	0.000256
4.89036	0.003147	0.0002658
4.8897	0.0028152	0.0002632
4.88904	0.0029076	0.0002758
4.88838	0.0028408	0.0002724
4.88772	0.0032315	0.0002769
4.88706	0.0028129	0.0002792
4.8864	0.0029024	0.0002776
4.88575	0.0031275	0.000283
4.88509	0.0030342	0.0002817
4.88443	0.0035275	0.0002741
4.88377	0.0024428	0.0002774
4.88311	0.0031839	0.000279
4.88246	0.0024572	0.0002844
4.8818	0.0033258	0.0002831
4.88114	0.0030165	0.0002819
4.88048	0.0026512	0.0002811
4.87982	0.0027989	0.0002821
4.87916	0.003066	0.0002716
4.87851	0.0031782	0.0002659
4.87785	0.0027245	0.0002585
4.87719	0.0031639	0.000271
4.87653	0.0032347	0.0002717
4.87587	0.0023438	0.0002728
4.87522	0.003368	0.0002677
4.87455	0.0031676	0.0002573
4.87389	0.0024883	0.0002714
4.87324	0.0029412	0.0002737
4.87258	0.0031216	0.0002861
4.87192	0.0025904	0.0002667
4.87126	0.0035496	0.0002758
4.8706	0.0031217	0.0002798
4.86994	0.0029398	0.0002836
4.86929	0.0027765	0.0002734
4.86863	0.0025904	0.000268
4.86797	0.0030491	0.0002621
4.86731	0.0031651	0.0002705
4.86665	0.0032324	0.0002732
4.86599	0.0029814	0.0002687
4.86533	0.0031803	0.0002786
4.86467	0.0028912	0.0002718
4.86402	0.0029084	0.0002746
4.86336	0.0029725	0.0002663
4.8627	0.0032264	0.0002402
4.86204	0.0026912	0.0002807
4.86138	0.0026254	0.000275
4.86072	0.0025083	0.0002975
4.86007	0.0026598	0.0002706
4.85941	0.0027442	0.0002783
4.85875	0.0028895	0.0002717
4.85809	0.0027367	0.000266
4.85743	0.0029032	0.0002697
4.85677	0.0032305	0.0002818
4.85611	0.0028243	0.0002868
4.85545	0.0031608	0.0002687
4.85479	0.0027927	0.0002781
4.85414	0.0032217	0.0002757
4.85348	0.0027366	0.0002641
4.85282	0.0027572	0.0002647
4.85216	0.0029336	0.0002592
4.8515	0.0027574	0.000258
4.85084	0.0029134	0.0002682
4.85018	0.0027889	0.0002603
4.84953	0.0020943	0.000261
4.84886	0.0020925	0.0002748
4.84821	0.0033246	0.0002795
4.84754	0.0023438	0.0002575
4.84689	0.002744	0.0002761
4.84623	0.0026065	0.0002808
4.84557	0.0033927	0.0002775
4.84491	0.0029983	0.0002899
4.84425	0.0021235	0.0002732
4.84359	0.0033266	0.0002837
4.84294	0.0029117	0.0002776
4.84228	0.0027975	0.0002706
4.84162	0.0032728	0.0002756
4.83964	0.0026194	0.0002763
4.83898	0.0028186	0.0002626
4.83832	0.0030199	0.0002752
4.83766	0.0032323	0.0002696
4.83701	0.0032468	0.0002655
4.83634	0.0027958	0.0002789
4.83568	0.0030125	0.0002765
4.83503	0.0028482	0.0002722
4.83437	0.0026329	0.0002656
4.83371	0.0028677	0.0002743
4.83305	0.0029443	0.0002658
4.83239	0.002948	0.000254
4.83173	0.0026926	0.000258
4.83107	0.0028585	0.0002648
4.83041	0.0025968	0.0002493
4.82975	0.0030295	0.0002629
4.82909	0.0030526	0.0002744
4.82844	0.0029274	0.0002673
4.82778	0.0027924	0.0002511
4.82712	0.0032604	0.0002532
4.82646	0.0024813	0.0002628
4.82579	0.0025316	0.0002496
4.82514	0.003314	0.0002695
4.82448	0.0033836	0.000264
4.82382	0.0030672	0.000274
4.82316	0.00276	0.00028
4.8225	0.0029644	0.0002657
4.82184	0.0032809	0.0002711
4.82118	0.0029338	0.0002723
4.82052	0.003168	0.0002633
4.81986	0.00281	0.0002311
4.8192	0.0032085	0.0002746
4.81855	0.0028751	0.0002741
4.81789	0.0031184	0.000271
4.81723	0.0029711	0.000274
4.81657	0.0031268	0.0002736
4.81591	0.0031637	0.0002593
4.81525	0.0030059	0.0002753
4.81459	0.0034979	0.0002801
4.81393	0.0028797	0.0002533
4.81327	0.0031345	0.0002665
4.81261	0.0031434	0.0002689
4.81195	0.0031588	0.0002694
4.81129	0.0024403	0.0002668
4.81063	0.0031752	0.0002642
4.80997	0.0026504	0.0002629
4.80931	0.0026194	0.0002657
4.80865	0.0029509	0.0002704
4.80799	0.0027862	0.0002636
4.80734	0.0025205	0.0002549
4.80667	0.00273	0.0002765
4.80602	0.0027804	0.0002679
4.80536	0.0031969	0.0002749
4.8047	0.0027317	0.0002694
4.80404	0.0036086	0.0002893
4.80338	0.0031232	0.0002834
4.80272	0.0025799	0.0002757
4.80206	0.002988	0.0002811
4.8014	0.0029988	0.0002648
4.80074	0.0028314	0.0002784
4.80008	0.0021329	0.0002868
4.79942	0.0026945	0.0002678
4.79876	0.0024916	0.0002588
4.7981	0.0026502	0.0002675
4.79744	0.0027512	0.00026
4.79678	0.0027812	0.0002672
4.79612	0.002726	0.0002632
4.79546	0.0025225	0.0002567
4.7948	0.0031242	0.0002611
4.79414	0.00294	0.0002697
4.79348	0.0027789	0.0002786
4.79282	0.0028603	0.0002623
4.79216	0.0031772	0.000264
4.7915	0.0028114	0.0002692
4.79084	0.0029323	0.0002609
4.79018	0.003138	0.0002639
4.78952	0.0026806	0.0002645
4.78886	0.0030899	0.0002586
4.7882	0.0023799	0.0002739
4.78754	0.0029212	0.0002673
4.78688	0.0031807	0.0002795
4.78622	0.0029373	0.0002699
4.78556	0.0028383	0.0002631
4.7849	0.0031694	0.0002608
4.78424	0.0034413	0.0002651
4.78358	0.0033264	0.0002706
4.78293	0.0030428	0.0002717
4.78226	0.0029842	0.0002705
4.7816	0.0028212	0.0002755
4.78094	0.0028249	0.0002623
4.78028	0.0027305	0.0002676
4.77962	0.0027756	0.0002639
4.77896	0.0033418	0.000286
4.77831	0.0032094	0.0002665
4.77764	0.0031949	0.0002801
4.77699	0.0029676	0.0002701
4.77632	0.0024576	0.0002597
4.77566	0.0031141	0.0002635
4.775	0.0034153	0.0002778
4.77434	0.003023	0.0002881
4.77368	0.0031119	0.0002712
4.77302	0.0037089	0.000274
4.77236	0.0033731	0.0002621
4.7717	0.0026168	0.0002694
4.77104	0.0025357	0.0002701
4.77038	0.0028175	0.000257
4.76972	0.0035354	0.000272
4.76907	0.0030376	0.0002775
4.7684	0.0028205	0.0002414
4.76774	0.0027686	0.0002646
4.76708	0.0030709	0.0002647
4.76642	0.002995	0.0002701
4.76576	0.0028523	0.0002675
4.7651	0.002943	0.0002678
4.76444	0.0020913	0.0002618
4.76378	0.0024938	0.0002635
4.76312	0.0024444	0.0002589
4.76246	0.0025043	0.000218
4.7618	0.0037632	0.0002829
4.76114	0.0032794	0.0002679
4.76048	0.0031599	0.0002666
4.75982	0.0029311	0.0002795
4.75916	0.0027344	0.0002737
4.7585	0.0027739	0.0002784
4.75784	0.003008	0.0002692
4.75718	0.0028638	0.000266
4.75652	0.0027144	0.0002802
4.75586	0.0028792	0.0002951
4.7552	0.002845	0.0002626
4.75454	0.0030789	0.0002622
4.75388	0.0031274	0.000274
4.75321	0.0034698	0.0002702
4.75256	0.003052	0.0002687
4.75189	0.0027826	0.0002642
4.75124	0.0034526	0.0002635
4.75057	0.0027955	0.0002666
4.74991	0.0031962	0.0002728
4.74925	0.0028965	0.0002713
4.74859	0.0030329	0.0002668
4.74793	0.0035485	0.0002753
4.74727	0.0032612	0.0002708
4.74661	0.0033068	0.000277
4.74595	0.0024377	0.0002481
4.74529	0.0036458	0.0002694
4.74463	0.0031454	0.0002692
4.74331	0.0030961	0.0002633
4.74265	0.0033872	0.0002729
4.74199	0.0028986	0.000277
4.74133	0.0031671	0.0002722
4.74067	0.0029896	0.0002713
4.74001	0.0026338	0.0002745
4.73935	0.0031424	0.0002731
4.73869	0.0030207	0.0002743
4.73802	0.0027603	0.0002758
4.73736	0.003048	0.000265
4.7367	0.002673	0.0002626
4.73604	0.0027626	0.0002734
4.73538	0.0029665	0.0002627
4.73472	0.0033271	0.0002652
4.73406	0.0031589	0.0002561
4.7334	0.0027723	0.0002629
4.73274	0.0030152	0.0002592
4.73208	0.0030638	0.0002606
4.73142	0.0024976	0.0002557
4.73075	0.0032939	0.0002554
4.73009	0.0027962	0.0002724
4.72944	0.0030405	0.0002653
4.72878	0.002949	0.0002669
4.72811	0.0030674	0.0002658
4.72745	0.0028831	0.0002517
4.72679	0.0027981	0.000265
4.72613	0.0032388	0.0002722
4.72547	0.0025425	0.0002561
4.72481	0.003128	0.0002609
4.72415	0.0035292	0.0002714
4.72349	0.0029135	0.0002738
4.72283	0.0025898	0.0002659
4.72217	0.0026976	0.0002712
4.72151	0.0028541	0.0002842
4.72084	0.0034914	0.0002748
4.72019	0.0026738	0.0002613
4.71953	0.0026685	0.000279
4.71886	0.0031082	0.0002718
4.7182	0.0032942	0.0002741
4.71754	0.0031069	0.0002639
4.71688	0.0032279	0.00027
4.71622	0.0021888	0.0002726
4.71556	0.003336	0.0002742
4.71489	0.0032123	0.0002818
4.71423	0.0028914	0.0002771
4.71357	0.002773	0.0002766
4.71291	0.0028249	0.0002834
4.71225	0.0030205	0.0002805
4.71159	0.0033133	0.0002729
4.71093	0.0030351	0.000272
4.71027	0.0030063	0.0002663
4.70961	0.0027154	0.0002703
4.70895	0.0034693	0.0002875
4.70828	0.0031294	0.0002826
4.70762	0.0030291	0.0002728
4.70696	0.0029475	0.000268
4.7063	0.0030568	0.0002673
4.70564	0.0029518	0.0002795
4.70498	0.0030121	0.0002721
4.70432	0.00331	0.0002696
4.70366	0.0030616	0.0002713
4.703	0.002759	0.0002704
4.70234	0.0032135	0.0002622
4.70167	0.0030132	0.0002418
4.70035	0.0025022	0.000272
4.69969	0.0033016	0.000269
4.69903	0.0025614	0.0002621
4.69837	0.0028099	0.0002765
4.69771	0.002726	0.0002704
4.69705	0.0034495	0.0002639
4.69639	0.0025681	0.0002655
4.69572	0.0028444	0.000267
4.69506	0.003385	0.0002733
4.69441	0.0027367	0.0002671
4.69374	0.0032715	0.0002638
4.69308	0.0033495	0.0002632
4.69242	0.0028346	0.0002662
4.69176	0.0030702	0.0002748
4.6911	0.0031507	0.0002591
4.69043	0.003069	0.0002688
4.68978	0.0035711	0.0002627
4.68911	0.0035871	0.0002626
4.68845	0.0035382	0.0002596
4.68779	0.0030621	0.0002758
4.68713	0.0032442	0.0002726
4.68646	0.0025056	0.000265
4.68581	0.0030703	0.0002657
4.68514	0.0030024	0.0002632
4.68448	0.003204	0.0002701
4.68382	0.003469	0.0002778
4.68316	0.0028548	0.0002738
4.6825	0.002665	0.0002504
4.68183	0.0022626	0.0002461
4.68117	0.0028602	0.0002638
4.68051	0.0026215	0.0002643
4.67985	0.0032814	0.0002492
4.67919	0.0035683	0.000264
4.67853	0.003444	0.0002737
4.67787	0.0032238	0.0002748
4.67721	0.0024278	0.0002665
4.67654	0.0030805	0.0002617
4.67588	0.0033186	0.0002702
4.67522	0.0029644	0.0002624
4.67456	0.0031433	0.0002665
4.6739	0.0028935	0.0002736
4.67324	0.0029627	0.0002777
4.67258	0.0030052	0.0002729
4.67191	0.0030561	0.0002592
4.67125	0.0026529	0.000264
4.67059	0.0029044	0.0002734
4.66993	0.0029529	0.0002708
4.66927	0.0027673	0.0002532
4.66861	0.0026867	0.0002656
4.66795	0.0031314	0.0002623
4.66728	0.0027767	0.0002618
4.66662	0.0033077	0.0002646
4.66596	0.0029598	0.0002667
4.6653	0.0027671	0.0002567
4.66463	0.0028436	0.0002646
4.66397	0.0031292	0.0002698
4.66331	0.003258	0.0002723
4.66265	0.0032499	0.0002639
4.66199	0.0031592	0.0002774
4.66133	0.0027684	0.0002692
4.66066	0.0027196	0.000268
4.66	0.0027655	0.000269
4.65934	0.0034978	0.0002693
4.65868	0.0030539	0.0002586
4.65802	0.0032094	0.0002734
4.65736	0.0031292	0.0002703
4.65669	0.0035883	0.0002792
4.65603	0.0029624	0.0002699
4.65537	0.0029165	0.0002577
4.65471	0.0030206	0.0002629
4.65405	0.0036305	0.000273
4.65339	0.0028728	0.0002561
4.65272	0.0031951	0.0002578
4.65206	0.0030621	0.0002588
4.6514	0.0028306	0.0002539
4.65074	0.0029133	0.0002733
4.65008	0.0028666	0.0002699
4.64941	0.0031113	0.0002698
4.64875	0.0030141	0.0002781
4.64809	0.0033934	0.0002673
4.64743	0.0036228	0.0002679
4.64677	0.003095	0.0002676
4.6461	0.0029916	0.0002645
4.64544	0.0031238	0.0002632
4.64478	0.002684	0.0002664
4.64412	0.0030216	0.0003157
4.64345	0.0027476	0.0002488
4.64279	0.0030721	0.0002635
4.64213	0.0029959	0.0002715
4.64147	0.0031533	0.0002787
4.64081	0.0029261	0.0002594
4.64015	0.0026807	0.0002665
4.63948	0.0031022	0.0002556
4.63882	0.0031583	0.0002585
4.63816	0.0032065	0.0002602
4.63749	0.0031606	0.0002672
4.63683	0.0029008	0.0002625
4.63617	0.0029728	0.0002629
4.63551	0.0026803	0.0002539
4.63485	0.0024466	0.0002599
4.63419	0.0026488	0.0002571
4.63352	0.00267	0.0002687
4.63286	0.0027802	0.0002606
4.6322	0.0030068	0.0002558
4.63154	0.0031712	0.0002662
4.63088	0.0030494	0.0002689
4.63021	0.0029681	0.0002707
4.62955	0.0025439	0.0002648
4.62889	0.003388	0.0002705
4.62822	0.0026369	0.0002556
4.62757	0.0028963	0.0002691
4.6269	0.0034467	0.0002655
4.62624	0.002938	0.0002675
4.62558	0.0029552	0.0002724
4.62491	0.0027847	0.0002559
4.62426	0.0033903	0.0002708
4.62359	0.0030914	0.0002824
4.62293	0.003041	0.000263
4.62227	0.0026656	0.0002703
4.6216	0.0032117	0.0002573
4.62094	0.0035773	0.0002612
4.62028	0.002894	0.0002558
4.61962	0.0028585	0.0002568
4.61896	0.0029319	0.0002691
4.61829	0.0028383	0.0002676
4.61763	0.0028743	0.0002679
4.61697	0.0029887	0.0002588
4.61631	0.0028919	0.0002522
